;carat;cut;color;clarity;depth;table;price;x;y;z;Volume
22290;1.32;Very Good;J;SI1;63.5;57.0;4657;6.98;6.95;4.42;214.41862
22291;1.33;Premium;H;SI1;61.9;58.0;7171;6.98;7.04;4.34;213.264128
22292;0.5;Premium;E;SI2;59.5;59.0;1154;5.16;5.19;3.08;82.48363200000001
22293;1.53;Very Good;F;SI1;58.5;59.0;11713;7.55;7.62;4.44;255.43764000000002
22294;0.38;Ideal;E;VS2;61.5;54.0;968;4.67;4.69;2.88;63.078624
22295;2.31;Premium;I;SI2;58.8;58.0;17000;8.7;8.64;5.1;383.3567999999999
22296;1.02;Premium;G;SI1;61.9;58.0;4381;6.47;6.42;3.99;165.734226
22297;0.76;Premium;D;VS2;61.7;59.0;3581;5.87;5.9;3.63;125.71779000000001
22298;0.36;Premium;E;VS2;61.3;60.0;789;4.54;4.59;2.8;58.348079999999996
22299;1.26;Ideal;F;SI1;60.6;56.0;6922;7.05;6.98;4.25;209.13825000000003
22300;0.5;Ideal;H;VVS2;61.6;57.0;1842;5.08;5.14;3.15;82.25028
22301;0.3;Premium;H;SI1;60.1;55.0;554;4.41;4.38;2.64;50.993712
22302;2.14;Ideal;I;SI2;60.7;57.0;14267;8.4;8.34;5.08;355.88448
22303;0.4;Ideal;G;SI1;61.5;57.0;942;4.74;4.76;2.92;65.882208
22304;0.3;Ideal;E;VS2;61.5;55.0;673;4.3;4.34;2.66;49.64092
22305;0.4;Ideal;E;SI1;60.5;57.0;945;4.81;4.77;2.9;66.53672999999999
22306;1.04;Very Good;D;SI2;62.9;58.0;5265;6.41;6.47;4.05;167.96443499999998
22307;1.17;Good;I;SI1;60.0;64.0;4586;6.91;6.83;4.12;194.44463600000003
22308;1.67;Ideal;H;VS2;62.6;56.0;13063;7.57;7.55;4.73;270.33605500000004
22309;1.68;Ideal;E;SI2;60.4;55.0;11888;7.79;7.7;4.68;280.72044
22310;0.7;Ideal;F;SI1;62.3;56.0;2515;5.68;5.72;3.55;115.33807999999998
22311;1.12;Premium;H;SI1;61.6;58.0;4719;6.72;6.62;4.11;182.839104
22312;0.52;Ideal;I;IF;60.9;57.0;2111;5.17;5.21;3.16;85.11681200000001
22313;0.3;Ideal;D;VVS2;61.6;58.0;814;4.29;4.32;2.65;49.111920000000005
22314;1.51;Very Good;F;VVS2;63.1;56.0;17317;7.32;7.26;4.6;244.45871999999997
22315;1.0;Fair;G;SI2;70.2;58.0;2326;6.0;5.73;4.13;141.98940000000002
22316;0.33;Premium;F;VS2;62.1;59.0;666;4.4;4.45;2.75;53.845000000000006
22317;0.31;Good;D;SI2;63.6;54.0;593;4.34;4.31;2.75;51.43984999999999
22318;0.38;Ideal;E;VVS1;61.3;55.0;1200;4.67;4.72;2.88;63.48211199999999
22319;1.0;Ideal;D;SI1;61.9;57.0;5804;6.39;6.41;3.96;162.201204
22320;1.0;Premium;H;SI1;62.2;51.0;3511;6.47;6.4;4.0;165.632
22321;1.01;Premium;G;SI2;62.9;57.0;3750;6.39;6.33;4.0;161.79479999999998
22322;1.02;Premium;H;SI2;60.8;58.0;3713;6.48;6.45;3.93;164.25828000000004
22323;1.51;Very Good;H;SI1;62.8;55.0;10314;7.29;7.32;4.59;244.935252
22324;1.01;Premium;H;SI1;60.0;62.0;4836;6.51;6.45;3.89;163.339155
22325;0.33;Ideal;D;VS2;60.9;55.0;1002;4.5;4.46;2.73;54.7911
22326;0.72;Ideal;D;VS2;60.8;56.0;3179;5.8;5.84;3.54;119.90688
22327;0.31;Ideal;H;VVS1;62.2;54.0;707;4.36;4.39;2.72;52.061888
22328;0.3;Ideal;H;VS2;62.4;55.0;491;4.28;4.31;2.68;49.437424
22329;0.3;Ideal;F;VS1;62.3;56.0;603;4.26;4.28;2.66;48.49924800000001
22330;1.01;Good;I;VS2;63.6;57.0;3620;6.3;6.21;3.98;155.70953999999998
22331;0.31;Premium;F;VS2;62.0;60.0;625;4.3;4.34;2.68;50.01416
22332;0.7;Ideal;E;SI2;62.9;56.0;2100;5.66;5.6;3.54;112.20384
22333;0.31;Premium;E;VS2;61.6;59.0;872;4.35;4.32;2.67;50.17464
22334;1.02;Premium;E;SI2;58.7;59.0;4478;6.61;6.57;3.87;168.065199
22335;0.3;Premium;G;VS1;62.3;59.0;776;4.3;4.27;2.67;49.02386999999999
22336;0.7;Ideal;I;VVS2;61.1;56.0;2530;5.73;5.76;3.52;116.17689600000001
22337;1.2;Very Good;I;VS1;62.6;59.0;6192;6.69;6.73;4.2;189.09954000000002
22338;0.4;Good;E;SI1;63.2;56.0;687;4.69;4.74;2.98;66.24718800000001
22339;0.5;Premium;D;SI1;62.8;57.0;1593;5.08;5.05;3.18;81.57972000000001
22340;0.43;Ideal;E;SI2;61.9;57.0;919;4.86;4.83;3.0;70.4214
22341;0.41;Premium;G;VS1;62.1;60.0;961;4.78;4.72;2.95;66.55672
22342;0.36;Premium;D;VS2;60.5;58.0;1094;4.63;4.6;2.79;59.42142
22343;0.98;Premium;H;I1;59.6;60.0;2046;6.61;6.48;3.89;166.61959200000004
22344;1.02;Good;J;SI2;63.1;58.0;3298;6.34;6.38;4.01;162.201292
22345;0.28;Ideal;E;VVS1;60.6;55.0;787;4.28;4.3;2.6;47.8504
22346;1.7;Ideal;F;VS2;62.3;56.0;17892;7.61;7.65;4.75;276.52837500000004
22347;0.72;Ideal;G;VS2;61.0;55.0;3547;5.81;5.83;3.55;120.24666499999998
22348;0.5;Good;E;SI1;63.7;59.0;1155;5.07;5.01;3.21;81.536247
22349;1.25;Premium;E;SI1;60.9;59.0;7260;6.98;7.02;4.26;208.738296
22350;1.47;Premium;G;SI2;61.8;58.0;7557;7.28;7.22;4.48;235.47596800000002
22351;0.33;Premium;E;VS2;60.7;58.0;928;4.49;4.47;2.72;54.591216
22352;0.9;Very Good;F;SI2;60.8;55.0;3552;6.25;6.28;3.81;149.5425
22353;0.34;Ideal;G;VS2;61.4;55.0;616;4.51;4.54;2.78;56.921611999999996
22354;0.32;Ideal;E;VVS2;62.3;56.0;842;4.37;4.4;2.73;52.49244
22355;0.9;Premium;H;VS2;62.6;58.0;3933;6.14;6.19;3.86;146.705476
22356;1.02;Very Good;E;VS2;62.9;56.0;6752;6.37;6.47;4.04;166.50415600000002
22357;0.55;Ideal;E;VVS2;61.9;56.0;2374;5.25;5.29;3.26;90.53835
22358;0.33;Ideal;F;VS1;61.2;56.0;928;4.49;4.46;2.74;54.86959600000001
22359;0.41;Very Good;J;VS1;62.0;55.0;647;4.74;4.77;2.95;66.69891
22360;2.01;Premium;I;SI1;62.4;61.0;15528;8.01;7.99;4.99;319.359501
22361;0.5;Premium;F;VS1;61.3;59.0;1838;5.15;5.09;3.14;82.31039
22362;0.34;Premium;H;VS2;61.7;60.0;537;4.47;4.51;2.77;55.84236899999999
22363;1.0;Ideal;E;SI1;61.5;57.0;4864;6.41;6.47;3.96;164.231892
22364;0.4;Good;E;SI2;63.5;56.0;622;4.68;4.71;2.98;65.687544
22365;0.32;Ideal;E;VS2;62.3;56.0;702;4.38;4.41;2.74;52.925292000000006
22366;0.31;Ideal;D;VS2;62.2;56.0;942;4.36;4.32;2.7;50.85504000000002
22367;0.34;Ideal;E;VS1;62.4;54.0;1060;4.49;4.45;2.79;55.74559500000001
22368;2.09;Premium;J;SI1;62.2;59.0;13864;8.23;8.16;5.1;342.49968
22369;2.32;Ideal;H;SI1;62.6;57.0;18080;8.46;8.52;5.32;383.461344
22370;0.9;Very Good;H;SI1;63.0;55.0;3388;6.12;6.16;3.87;145.89590400000003
22371;0.3;Ideal;E;VVS1;62.6;54.0;838;4.3;4.33;2.7;50.271300000000004
22372;0.31;Ideal;D;VS1;60.5;55.0;683;4.39;4.43;2.67;51.92535899999999
22373;0.43;Very Good;F;SI1;62.9;59.0;792;4.79;4.84;3.03;70.24630799999998
22374;0.31;Good;H;SI1;63.1;57.0;446;4.31;4.34;2.73;51.06574199999999
22375;0.3;Very Good;G;VVS2;60.4;59.0;598;4.33;4.35;2.62;49.34901
22376;0.32;Ideal;I;VVS2;62.0;54.9;567;4.36;4.39;2.71;51.870484
22377;1.01;Premium;G;VS2;61.2;57.0;5701;6.46;6.41;3.94;163.149884
22378;1.21;Ideal;E;SI1;62.1;56.0;7955;6.83;6.88;4.26;200.179104
22379;0.7;Very Good;I;VS2;64.2;55.0;2034;5.57;5.61;3.59;112.179243
22380;0.34;Good;G;SI1;63.9;58.0;507;4.4;4.43;2.82;54.967439999999996
22381;0.4;Fair;G;SI1;59.9;67.0;960;4.81;4.77;2.87;65.84841899999999
22382;1.27;Ideal;J;VVS2;62.2;54.0;6430;6.92;6.98;4.32;208.662912
22383;0.33;Ideal;G;VS2;62.3;57.0;579;4.4;4.43;2.75;53.603
22384;0.33;Ideal;E;VS2;61.0;57.0;928;4.46;4.43;2.71;53.543638
22385;0.72;Good;F;VVS2;61.3;65.0;3145;5.76;5.72;3.52;115.97414399999998
22386;0.72;Ideal;J;VVS1;62.4;58.0;2139;5.71;5.76;3.58;117.74476800000001
22387;0.3;Ideal;F;VS2;62.3;57.0;776;4.33;4.3;2.69;50.08511
22388;0.24;Very Good;F;VVS1;60.6;60.0;478;4.03;4.06;2.45;40.08641
22389;0.44;Premium;F;VVS2;61.6;58.0;1253;4.89;4.85;3.0;71.14949999999999
22390;1.93;Ideal;F;SI1;59.5;60.0;18306;8.1;8.13;4.83;318.06999
22391;1.59;Very Good;H;SI1;62.2;58.0;10356;7.45;7.48;4.64;258.56864
22392;0.35;Ideal;E;VS2;61.6;55.0;767;4.49;4.54;2.78;56.669188000000005
22393;0.7;Good;H;SI1;65.0;57.0;2117;5.52;5.59;3.61;111.39304799999998
22394;0.41;Premium;H;VS1;62.0;56.0;1061;4.78;4.74;2.95;66.83874000000002
22395;0.86;Good;D;VVS1;64.3;53.0;5029;6.02;6.12;3.89;143.316936
22396;1.23;Ideal;E;VVS2;59.9;57.0;13034;6.95;7.03;4.19;204.71711500000004
22397;1.0;Ideal;G;VVS2;62.8;57.0;7979;6.37;6.43;4.02;164.65558199999998
22398;0.38;Premium;J;VS1;62.1;60.0;600;4.6;4.64;2.87;61.257279999999994
22399;0.9;Premium;I;VS2;61.2;62.0;3338;6.19;6.13;3.77;143.051519
22400;0.54;Ideal;J;SI1;62.5;54.0;964;5.22;5.25;3.27;89.61434999999999
22401;2.04;Premium;I;SI2;59.8;59.0;14605;8.3;8.23;4.94;337.44646000000006
22402;0.71;Ideal;F;SI1;59.8;53.0;2838;5.86;5.82;3.49;119.02714800000003
22403;0.65;Very Good;F;VS2;64.0;55.3;2241;5.5;5.57;3.54;108.4479
22404;1.01;Good;E;SI1;59.3;64.0;4480;6.49;6.47;3.84;161.242752
22405;0.9;Ideal;E;SI2;62.0;55.0;3662;6.15;6.23;3.84;147.12768
22406;0.56;Premium;F;I1;62.6;60.0;953;5.3;5.15;3.27;89.25465000000001
22407;0.26;Very Good;F;VS2;59.0;59.0;453;4.19;4.25;2.49;44.340675000000005
22408;0.83;Premium;G;SI2;61.6;57.0;2749;6.06;6.02;3.72;135.710064
22409;0.25;Ideal;F;VS2;61.6;55.0;535;4.06;4.08;2.51;41.57764799999999
22410;0.41;Ideal;G;VS2;61.6;54.0;900;4.81;4.84;2.97;69.142788
22411;0.32;Ideal;G;VVS2;62.2;56.0;730;4.34;4.38;2.71;51.514932
22412;0.36;Premium;E;VS1;61.5;59.0;933;4.6;4.57;2.82;59.282039999999995
22413;0.32;Ideal;D;VVS2;61.7;55.0;1014;4.42;4.39;2.72;52.778335999999996
22414;0.3;Good;F;VS1;63.7;56.0;731;4.28;4.26;2.72;49.593216000000005
22415;0.52;Premium;F;VS2;61.4;62.0;1605;5.19;5.16;3.18;85.16167200000001
22416;0.31;Ideal;E;IF;61.9;54.0;987;4.38;4.41;2.72;52.538976000000005
22417;0.31;Premium;G;VS2;58.8;62.0;605;4.41;4.4;2.59;50.25636000000001
22418;1.02;Very Good;G;SI2;61.6;61.0;4291;6.46;6.47;3.98;166.348876
22419;0.3;Ideal;F;VVS1;62.5;55.0;814;4.26;4.29;2.67;48.795317999999995
22420;0.34;Good;E;SI2;63.7;55.0;612;4.46;4.43;2.83;55.914574
22421;0.71;Good;E;SI1;61.5;61.0;2573;5.64;5.67;3.48;111.28622399999999
22422;0.34;Very Good;D;VS2;59.5;56.0;698;4.55;4.59;2.72;56.80584
22423;1.12;Ideal;G;VS2;61.0;57.0;7634;6.69;6.72;4.09;183.873312
22424;1.65;Very Good;J;SI1;61.5;58.0;7943;7.49;7.62;4.65;265.39317000000005
22425;1.25;Premium;I;SI2;61.0;60.0;5040;6.98;6.93;4.24;205.094736
22426;0.91;Good;H;VS1;57.8;61.0;4566;6.4;6.36;3.69;150.19776000000002
22427;0.31;Ideal;H;VVS2;62.3;55.0;802;4.37;4.36;2.72;51.824704000000004
22428;0.6;Ideal;G;VVS1;62.1;56.0;3001;5.42;5.43;3.37;99.181122
22429;0.82;Premium;F;SI2;62.5;59.0;2544;6.0;5.94;3.73;132.9372
22430;1.21;Premium;H;SI2;62.1;56.0;5082;6.8;6.76;4.21;193.52527999999998
22431;0.31;Very Good;H;VS2;63.2;58.0;628;4.33;4.31;2.73;50.94807899999999
22432;0.52;Premium;E;SI1;59.0;59.0;1303;5.3;5.21;3.1;85.6003
22433;0.9;Premium;E;VS2;63.0;57.0;4562;6.15;6.07;3.85;143.72242500000002
22434;0.55;Ideal;F;VS1;61.6;57.0;1881;5.23;5.29;3.24;89.64010800000001
22435;0.46;Fair;E;VS2;66.8;61.0;1070;4.84;4.71;3.2;72.94848
22436;0.41;Ideal;J;VS1;62.7;56.0;703;4.73;4.77;2.98;67.23505800000001
22437;1.01;Premium;E;VS2;62.9;58.0;6787;6.39;6.36;4.01;162.96800399999998
22438;1.06;Ideal;G;VVS2;61.6;56.3;7934;6.53;6.56;4.03;172.632304
22439;0.31;Ideal;G;VS1;61.6;55.0;596;4.37;4.4;2.7;51.915600000000005
22440;1.01;Ideal;E;SI2;61.6;58.0;4668;6.45;6.5;3.99;167.28075
22441;1.5;Premium;H;VS2;61.2;61.0;10478;7.32;7.25;4.46;236.69219999999999
22442;0.3;Ideal;F;VVS2;61.5;58.0;694;4.3;4.35;2.66;49.7553
22443;1.36;Ideal;G;SI1;61.0;56.0;8927;7.17;7.2;4.38;226.11312
22444;2.0;Premium;H;SI2;59.7;61.0;15451;8.2;8.15;4.88;326.1304
22445;1.03;Premium;F;VS2;62.6;58.0;5774;6.45;6.4;4.02;165.94559999999998
22446;1.01;Fair;G;SI2;58.3;62.0;4047;6.46;6.5;3.78;158.7222
22447;0.51;Ideal;G;VVS2;61.6;56.0;1842;5.14;5.12;3.16;83.161088
22448;1.52;Very Good;G;VS2;63.4;58.0;11986;7.31;7.24;4.61;243.98148400000002
22449;0.3;Ideal;G;SI1;61.2;56.0;487;4.33;4.36;2.65;50.02882
22450;0.41;Premium;I;VVS2;62.1;58.0;827;4.76;4.78;2.96;67.348288
22451;1.05;Fair;F;SI1;64.6;57.0;5186;6.39;6.33;4.11;166.244157
22452;3.01;Premium;F;I1;62.2;56.0;9925;9.24;9.13;5.73;483.3896760000001
22453;1.06;Good;E;SI2;58.8;61.0;4257;6.63;6.67;3.91;172.908411
22454;0.54;Premium;D;VS2;61.1;55.0;1993;5.37;5.24;3.24;91.16971200000002
22455;1.62;Premium;F;VS1;61.3;57.0;16112;7.6;7.55;4.64;266.24319999999994
22456;0.32;Ideal;G;VS1;62.3;54.0;645;4.37;4.39;2.73;52.373139
22457;1.02;Good;D;SI1;64.3;54.0;4558;6.32;6.27;4.05;160.48691999999997
22458;0.71;Ideal;G;VS2;62.4;54.0;2762;5.72;5.76;3.58;117.95097599999998
22459;0.3;Premium;G;VVS2;61.2;59.0;878;4.35;4.31;2.65;49.68352499999999
22460;0.3;Premium;E;VVS2;61.4;59.0;1013;4.34;4.32;2.66;49.871808
22461;0.39;Ideal;H;VS2;62.3;55.0;707;4.67;4.7;2.92;64.09108
22462;1.04;Ideal;F;SI2;61.8;56.0;4547;6.49;6.53;4.02;170.36639399999999
22463;1.5;Fair;H;VS2;65.2;58.0;10206;7.12;7.06;4.62;232.23446399999997
22464;1.01;Ideal;F;SI1;62.0;57.0;5184;6.38;6.42;3.97;162.60961200000003
22465;0.84;Fair;F;VS2;65.0;57.2;3172;5.83;5.87;3.81;130.386201
22466;1.38;Fair;G;SI2;61.2;59.0;4730;7.19;7.13;4.38;224.539386
22467;0.24;Very Good;D;VVS2;59.5;62.0;521;4.04;4.06;2.41;39.529784
22468;0.32;Ideal;I;VS1;62.4;56.0;648;4.37;4.31;2.71;51.04203699999999
22469;0.5;Good;F;VS2;57.7;61.0;1626;5.28;5.25;3.04;84.26880000000001
22470;0.54;Ideal;F;VS2;61.0;56.0;1615;5.27;5.32;3.23;90.55757200000001
22471;0.56;Ideal;D;VS1;61.1;56.0;2741;5.3;5.33;3.25;91.80924999999999
22472;0.46;Fair;I;VS2;66.8;55.0;855;4.82;4.77;3.2;73.57248
22473;0.53;Ideal;F;VS2;61.9;55.0;1621;5.2;5.23;3.23;87.84308
22474;2.01;Ideal;I;SI1;59.9;60.0;17126;8.27;8.2;4.93;334.32301999999993
22475;0.26;Very Good;D;SI1;59.7;58.0;658;4.16;4.22;2.5;43.888
22476;0.3;Ideal;H;VVS2;61.1;55.0;605;4.32;4.36;2.65;49.91328000000001
22477;1.01;Ideal;F;VS1;61.1;59.0;7870;6.46;6.5;3.96;166.28040000000001
22478;1.5;Very Good;I;VS2;58.2;60.0;9118;7.5;7.58;4.39;249.5715
22479;1.2;Premium;G;VVS2;62.8;59.0;10053;6.72;6.65;4.2;187.6896
22480;0.52;Ideal;E;VS1;61.3;56.0;1726;5.18;5.22;3.19;86.25632399999999
22481;2.22;Ideal;I;SI2;62.7;61.0;14416;8.31;8.23;5.19;354.950847
22482;1.05;Very Good;H;SI1;63.1;60.0;4692;6.49;6.42;4.07;169.57980600000002
22483;0.7;Good;E;VS2;60.1;62.0;2606;5.77;5.74;3.46;114.59450799999999
22484;0.4;Ideal;G;SI2;62.1;53.0;573;4.75;4.78;2.96;67.2068
22485;1.57;Ideal;I;VS2;60.4;58.0;10964;7.55;7.59;4.57;261.881565
22486;1.15;Good;J;SI2;63.8;60.0;3733;6.63;6.56;4.21;183.10468799999998
22487;1.02;Very Good;D;SI2;62.8;55.0;4964;6.38;6.46;4.03;166.095644
22488;0.5;Premium;E;VS2;60.7;59.0;1699;5.13;5.11;3.11;81.526473
22489;0.31;Ideal;G;VS1;61.3;56.0;802;4.38;4.36;2.68;51.179424000000004
22490;2.0;Good;G;SI2;58.1;64.0;11041;8.3;8.27;4.81;330.16321
22491;1.32;Fair;E;SI2;65.2;58.0;6221;6.86;6.79;4.45;207.27833
22492;0.91;Premium;H;SI1;60.2;52.0;2935;6.27;6.15;3.74;144.21627
22493;2.0;Good;I;VS2;63.5;59.0;14889;7.93;7.98;5.05;319.57106999999996
22494;1.07;Premium;H;SI2;62.2;59.0;4194;6.53;6.47;4.04;170.686364
22495;0.52;Ideal;E;VS2;61.8;55.0;1689;5.17;5.19;3.2;85.86336
22496;0.41;Ideal;F;VVS2;61.7;57.0;1192;4.8;4.73;2.94;66.74976
22497;1.06;Premium;F;VS2;62.2;57.0;6947;6.58;6.53;4.08;175.30699200000004
22498;1.03;Ideal;F;VS1;62.1;55.0;8169;6.47;6.5;4.03;169.48165
22499;0.94;Premium;E;SI2;62.4;58.0;4098;6.26;6.33;3.93;155.72939399999998
22500;0.34;Very Good;G;VS2;63.1;57.0;765;4.47;4.43;2.81;55.643901
22501;2.1;Good;I;SI2;62.9;64.0;11818;8.15;8.1;5.11;337.33665
22502;0.53;Good;G;SI1;63.8;56.0;1268;5.14;5.18;3.29;87.59690799999998
22503;1.01;Very Good;E;VS2;62.9;57.0;6552;6.34;6.42;4.01;163.21822799999998
22504;1.24;Ideal;G;SI1;61.0;56.4;6895;6.93;6.99;4.25;205.872975
22505;0.51;Fair;G;SI1;64.5;56.0;1160;5.06;5.01;3.25;82.38944999999998
22506;1.01;Very Good;F;VS2;61.1;56.0;5988;6.49;6.56;3.99;169.871856
22507;0.24;Very Good;F;VVS1;61.7;56.0;485;3.98;4.0;2.46;39.163199999999996
22508;0.58;Good;E;VVS1;61.9;63.0;2243;5.27;5.33;3.28;92.13224799999999
22509;0.3;Ideal;G;VS1;62.2;55.0;776;4.31;4.28;2.67;49.252956
22510;0.7;Very Good;D;SI2;63.1;58.0;1806;5.63;5.57;3.53;110.697623
22511;0.36;Ideal;J;VS2;61.5;55.0;459;4.6;4.63;2.84;60.48631999999999
22512;0.51;Very Good;F;VS1;61.4;60.0;1604;5.07;5.13;3.13;81.408483
22513;1.06;Ideal;F;I1;62.1;55.0;3544;6.54;6.57;4.07;174.87894600000004
22514;2.01;Ideal;H;VS1;62.9;54.0;17838;8.01;7.96;5.02;320.07319199999995
22515;1.02;Ideal;G;I1;61.2;56.0;3459;6.47;6.5;3.97;166.95835
22516;0.35;Ideal;F;SI1;62.5;54.0;583;4.5;4.52;2.82;57.35879999999999
22517;1.52;Good;G;VS2;63.3;57.0;11235;7.27;7.32;4.62;245.859768
22518;1.0;Premium;D;SI2;59.9;59.0;4928;6.48;6.44;3.87;161.49974400000005
22519;0.53;Ideal;D;VS2;60.6;57.0;1857;5.24;5.28;3.19;88.258368
22520;0.54;Ideal;G;VS1;60.6;56.0;1957;5.28;5.31;3.21;89.998128
22521;0.71;Ideal;F;VS1;61.5;57.0;3404;5.73;5.76;3.53;116.506944
22522;1.59;Premium;G;SI1;62.3;60.0;11719;7.49;7.42;4.64;257.871712
22523;1.04;Ideal;G;SI2;60.4;58.0;4566;6.56;6.62;3.98;172.84025599999998
22524;0.33;Ideal;I;VVS1;61.7;55.7;570;4.43;4.45;2.74;54.014990000000004
22525;0.31;Premium;G;SI1;62.4;55.0;593;4.34;4.31;2.7;50.50458
22526;0.41;Premium;G;VS1;62.3;56.0;961;4.8;4.77;2.98;68.23007999999999
22527;0.27;Very Good;E;VVS2;60.5;60.0;544;4.19;4.2;2.54;44.69892000000001
22528;0.9;Ideal;F;I1;61.8;57.0;2634;6.2;6.13;3.81;144.80286
22529;0.72;Ideal;D;SI1;61.7;55.0;3568;5.77;5.8;3.57;119.47361999999997
22530;0.5;Premium;D;SI1;62.3;58.0;1654;5.07;5.04;3.15;80.49132
22531;0.35;Premium;F;VS2;61.5;59.0;906;4.55;4.53;2.79;57.506085
22532;0.48;Very Good;E;VS2;59.9;58.9;1320;5.07;5.12;3.06;79.432704
22533;0.82;Premium;G;SI1;59.9;59.0;2893;6.09;6.06;3.64;134.335656
22534;1.01;Very Good;G;VVS2;63.2;59.0;7267;6.35;6.27;3.99;158.85985499999998
22535;0.32;Very Good;G;VVS1;61.9;58.0;842;4.36;4.39;2.71;51.870484
22536;1.34;Premium;H;VS2;62.3;60.0;7630;7.05;7.02;4.38;216.77057999999997
22537;0.3;Ideal;F;SI1;62.1;55.0;475;4.31;4.35;2.69;50.43346499999999
22538;1.13;Premium;E;SI1;60.8;58.0;5179;6.77;6.71;4.1;186.24946999999997
22539;0.5;Premium;D;SI2;62.6;58.0;1243;5.04;4.96;3.13;78.244992
22540;0.93;Premium;H;SI1;61.8;59.0;3750;6.27;6.23;3.86;150.779706
22541;1.11;Very Good;F;SI1;60.1;61.0;5384;6.64;6.74;4.06;181.69961599999996
22542;0.31;Ideal;E;VVS1;62.3;57.0;936;4.32;4.35;2.7;50.7384
22543;0.7;Ideal;E;VS2;61.7;55.0;3612;5.7;5.74;3.53;115.49454
22544;0.71;Very Good;F;SI1;63.2;56.0;2198;5.66;5.61;3.56;113.03925600000001
22545;1.54;Very Good;H;VS2;62.1;62.0;11527;7.31;7.38;4.56;246.00196799999995
22546;1.12;Ideal;D;SI1;60.5;56.0;7153;6.75;6.78;4.09;187.17884999999998
22547;0.31;Ideal;E;SI1;61.8;53.9;542;4.32;4.35;2.68;50.362559999999995
22548;0.5;Ideal;D;VS1;62.3;54.3;2033;5.05;5.12;3.17;81.96351999999999
22549;0.71;Very Good;E;SI1;63.1;58.0;2511;5.65;5.69;3.58;115.09163000000002
22550;0.7;Very Good;G;VVS2;60.2;61.0;3052;5.66;5.74;3.43;111.435212
22551;1.2;Premium;I;VS2;62.6;58.0;5699;6.77;6.72;4.22;191.98636799999997
22552;1.0;Very Good;E;VS2;62.4;62.0;5544;6.33;6.39;3.97;160.58133899999999
22553;0.79;Very Good;I;SI1;62.5;57.0;2425;5.89;5.91;3.69;128.448531
22554;0.4;Very Good;F;VS1;61.3;54.0;890;4.8;4.83;2.95;68.39280000000001
22555;1.29;Premium;F;SI1;62.5;60.0;7730;6.97;6.91;4.34;209.026118
22556;2.14;Fair;H;I1;66.4;56.0;6328;8.0;7.92;5.29;335.1744
22557;0.23;Good;E;VVS2;64.5;55.0;472;3.85;3.9;2.5;37.5375
22558;0.33;Ideal;F;VS2;61.6;55.0;854;4.48;4.45;2.75;54.82400000000001
22559;0.54;Premium;E;SI1;59.5;61.0;1356;5.31;5.28;3.15;88.31591999999999
22560;1.51;Very Good;I;VS2;63.1;56.0;8223;7.26;7.32;4.6;244.45871999999997
22561;0.3;Ideal;E;VS2;61.8;55.0;844;4.35;4.33;2.68;50.47914
22562;0.42;Premium;E;VS2;60.9;59.0;1024;4.85;4.81;2.94;68.58578999999999
22563;0.31;Very Good;G;VS1;60.4;59.0;542;4.37;4.41;2.65;51.07000500000001
22564;0.4;Premium;H;VVS2;60.9;58.0;1125;4.79;4.74;2.9;65.84334000000001
22565;0.31;Good;G;SI2;63.2;55.0;408;4.31;4.33;2.73;50.94807899999999
22566;0.31;Premium;E;VVS1;61.5;58.0;988;4.37;4.35;2.68;50.945460000000004
22567;1.54;Premium;J;VVS1;62.4;59.0;9383;7.38;7.36;4.6;249.85727999999997
22568;0.32;Good;D;SI1;63.7;55.0;550;4.31;4.33;2.75;51.321324999999995
22569;1.0;Good;E;VS1;60.1;63.0;7556;6.42;6.45;3.87;160.25283
22570;0.3;Ideal;J;VS2;62.1;56.0;384;4.29;4.34;2.68;49.897848
22571;0.42;Very Good;G;VS2;60.1;61.0;847;4.79;4.86;2.9;67.51026
22572;1.24;Ideal;G;VS1;60.1;58.0;9123;7.03;6.97;4.21;206.28621099999998
22573;1.46;Ideal;E;SI2;62.3;55.0;8421;7.29;7.25;4.53;239.421825
22574;0.74;Very Good;F;VS2;61.3;61.0;2775;5.8;5.84;3.57;120.92304
22575;1.18;Ideal;I;VVS1;59.7;54.0;6378;6.92;6.99;4.15;200.73882000000003
22576;0.41;Very Good;G;VS2;61.3;57.0;827;4.76;4.8;2.93;66.94464
22577;0.52;Very Good;E;VS1;59.8;61.0;1840;5.19;5.22;3.11;84.25549799999999
22578;0.71;Ideal;E;VS2;61.9;55.0;3773;5.68;5.72;3.53;114.68828799999999
22579;1.33;Ideal;I;SI1;61.6;57.0;7526;7.06;7.1;4.36;218.54936
22580;1.2;Ideal;H;SI1;62.7;55.0;6512;6.76;6.73;4.23;192.443004
22581;0.72;Premium;H;VS2;61.7;56.0;2316;5.77;5.73;3.55;117.37045499999999
22582;1.18;Premium;I;SI2;61.7;58.0;4639;6.79;6.75;4.18;191.57985
22583;0.51;Premium;E;VS2;61.5;60.0;1567;5.12;5.09;3.14;81.830912
22584;0.38;Very Good;D;SI1;59.7;60.0;733;4.66;4.69;2.79;60.97656600000001
22585;0.7;Good;E;SI2;62.9;56.0;2028;5.63;5.66;3.55;113.12359
22586;0.32;Ideal;E;VVS2;61.6;57.0;1080;4.43;4.4;2.72;53.018240000000006
22587;0.39;Very Good;G;VS1;62.4;57.0;855;4.62;4.68;2.9;62.70264
